Sample Number (10 samples per second),UNIX Timestamp (Milliseconds since 1970-01-01),gear (),brake (),gas (),bat (),temp (),fuel (),vel (),rpm (),odometer (),lat (),lon ()
113,1628275923580,1.0,0.0,0.0,0.0,23.75,613.0,1407.0,1453.0,0.0,0.0,0.0
114,1628275923680,1.0,0.0,0.0,0.0,23.75,614.0,1408.0,1453.0,0.0,0.0,0.0
115,1628275923789,1.0,0.0,0.0,0.0,23.75,614.0,1407.0,1453.0,0.0,0.0,0.0
116,1628275923884,1.0,0.0,0.0,0.0,23.5,614.0,1408.0,1454.0,0.0,0.0,0.0
117,1628275923981,1.0,0.0,0.0,0.0,23.5,613.0,1407.0,1453.0,0.0,0.0,0.0
118,1628275924092,1.0,0.0,0.0,0.0,23.0,614.0,1406.0,1452.0,0.0,0.0,0.0
119,1628275924188,1.0,0.0,0.0,0.0,23.0,613.0,1406.0,1451.0,0.0,0.0,0.0
120,1628275924286,1.0,0.0,0.0,0.0,23.75,613.0,1406.0,1453.0,0.0,0.0,0.0
121,1628275924398,1.0,0.0,0.0,0.0,23.75,614.0,1405.0,1451.0,0.0,0.0,0.0
122,1628275924492,1.0,0.0,0.0,0.0,23.75,613.0,1407.0,1453.0,0.0,0.0,0.0
123,1628275924604,1.0,0.0,0.0,0.0,23.75,612.0,1406.0,1453.0,0.0,0.0,0.0
124,1628275924700,1.0,0.0,0.0,0.0,23.75,613.0,1407.0,1452.0,0.0,0.0,0.0
125,1628275924797,1.0,0.0,0.0,0.0,23.75,613.0,1408.0,1453.0,0.0,0.0,0.0
126,1628275924909,1.0,0.0,0.0,0.0,23.5,613.0,1408.0,1453.0,0.0,0.0,0.0
127,1628275925004,1.0,0.0,0.0,0.0,23.75,614.0,1408.0,1453.0,0.0,0.0,0.0
128,1628275925101,1.0,0.0,0.0,0.0,23.75,613.0,1408.0,1454.0,0.0,0.0,0.0
129,1628275925211,1.0,0.0,0.0,0.0,23.5,614.0,1409.0,1452.0,0.0,0.0,0.0
130,1628275925309,1.0,0.0,0.0,0.0,23.5,613.0,1408.0,1455.0,0.0,0.0,0.0
131,1628275925421,1.0,0.0,0.0,0.0,23.5,612.0,1408.0,1453.0,0.0,0.0,0.0
132,1628275925517,1.0,0.0,0.0,0.0,23.5,613.0,1405.0,1452.0,0.0,0.0,0.0
133,1628275925611,1.0,0.0,0.0,0.0,23.75,612.0,1406.0,1452.0,0.0,0.0,0.0
134,1628275925725,1.0,0.0,0.0,0.0,23.75,613.0,1406.0,1452.0,0.0,0.0,0.0
135,1628275925821,1.0,0.0,0.0,0.0,23.75,613.0,1407.0,1454.0,0.0,0.0,0.0
136,1628275925916,1.0,0.0,0.0,0.0,23.75,612.0,1406.0,1453.0,0.0,0.0,0.0
137,1628275926028,1.0,0.0,0.0,0.0,23.5,612.0,1406.0,1454.0,0.0,0.0,0.0
138,1628275926125,1.0,0.0,0.0,0.0,23.5,612.0,1408.0,1454.0,0.0,0.0,0.0
139,1628275926236,1.0,0.0,0.0,0.0,23.5,612.0,1408.0,1454.0,0.0,0.0,0.0
140,1628275926332,1.0,0.0,0.0,0.0,23.5,612.0,1407.0,1453.0,0.0,0.0,0.0
141,1628275926428,1.0,0.0,0.0,0.0,23.5,612.0,1407.0,1453.0,0.0,0.0,0.0
142,1628275926540,1.0,0.0,0.0,0.0,23.5,612.0,1404.0,1451.0,0.0,0.0,0.0
143,1628275926637,1.0,0.0,0.0,0.0,23.5,611.0,1405.0,1451.0,0.0,0.0,0.0
144,1628275926731,1.0,0.0,0.0,0.0,23.5,612.0,1404.0,1450.0,0.0,0.0,0.0
145,1628275926845,1.0,0.0,0.0,0.0,22.75,612.0,1402.0,1448.0,0.0,0.0,0.0
146,1628275926940,1.0,0.0,0.0,0.0,22.75,611.0,1401.0,1449.0,0.0,0.0,0.0
147,1628275927053,1.0,0.0,0.0,0.0,23.0,611.0,1402.0,1448.0,0.0,0.0,0.0
148,1628275927148,1.0,0.0,0.0,0.0,23.0,611.0,1401.0,1447.0,0.0,0.0,0.0
149,1628275927245,1.0,0.0,0.0,0.0,23.75,611.0,1401.0,1447.0,0.0,0.0,0.0
150,1628275927356,1.0,0.0,0.0,0.0,23.75,611.0,1400.0,1447.0,0.0,0.0,0.0
